Time [s]	HAMr Torque1 [Nm]	HAMr Torque2 [Nm]	GLUr Torque1 [Nm]	HFLr Torque1 [Nm]	RFr Torque1 [Nm]	RFr Torque2 [Nm]	VASr Torque1 [Nm]	GASr Torque1 [Nm]	GASr Torque2 [Nm]	SOLr Torque1 [Nm]	TAr Torque1 [Nm]	HAMl Torque1 [Nm]	HAMl Torque2 [Nm]	GLUl Torque1 [Nm]	HFLl Torque1 [Nm]	RFl Torque1 [Nm]	RFl Torque2 [Nm]	VASl Torque1 [Nm]	GASl Torque1 [Nm]	GASl Torque2 [Nm]	SOLl Torque1 [Nm]	TAl Torque1 [Nm]	Hipr Angle [rad]	Kneer Angle [rad]	Ankler Angle [rad]	Hipl Angle [rad]	Kneel Angle [rad]	Anklel Angle [rad]	COM Position X [m]	COM Position Y [m]	COM Position Z [m]	COM Velocity X [m/s]	COM Velocity Y [m/s]	COM Velocity Z [m/s]	Footr Position X [m/s]	Footr Position Y [m/s]	Footr Position Z [m/s]	Footl Position X [m/s]	Footl Position Y [m/s]	Footl Position Z [m/s]	Stancer	Swingr	SPr	SIr	Stancel	Swingl	SPl	SIl	
1.72125	-15.7556	-9.38258	-49.5902	72.1112	16.0644	0	-0	-19.2655	-6.70964	-4.48615	5.05594	-37.8091	-15.7738	-36.8696	208.361	70.7388	0	-54.7754	-106.736	-65.3625	-5.01686	22.0222	2.32517	1.57501	1.1402	2.55943	1.95691	0.840572	1.50429	0.996782	-2.19672	0.77444	-0.0161108	-1.17896	1.7113	0.230899	-2.07849	1.4008	0.14944	-2.08852	0	1	0	0	1	0	0	0
1.72158	96.783	0	118.779	72.3218	-4.23146	0	-29.1863	-68.9083	0	-0	-0	15.7594	0	105.792	208.463	-0	0	-110.211	-45.6324	0	-48.754	-41.3221	2.3248	1.57675	1.14074	2.55989	1.9573	0.840114	1.50455	0.996777	-2.19711	0.774793	-0.0167593	-1.17822	1.7113	0.230899	-2.07849	1.4008	0.14944	-2.08852	0	1	0	0	1	0	0	0
1.72192	-15.5412	-9.24653	-114.27	72.542	6.80186	0	-58.5445	15.3195	0	-14.9296	-10.6884	-39.2025	-16.3253	-13.6854	208.529	26.337	0	-61.5039	174.826	0	-135.785	-149.948	2.32445	1.5785	1.14129	2.56035	1.95769	0.839997	1.5048	0.996771	-2.1975	0.775172	-0.0162616	-1.17837	1.7144	0.229457	-2.08155	1.40104	0.149439	-2.0886	0	1	0	0	1	0	0	0
1.72225	95.7145	0	-49.4284	72.7597	-0	-0	69.4161	-0	-0	-47.6534	-39.9565	16.0596	0	-36.8895	208.607	-24.6756	-26.2295	205.2	-66.7001	-62.4019	-49.2617	-48.2023	2.3241	1.58027	1.14184	2.56082	1.95808	0.839546	1.50506	0.996766	-2.1979	0.775507	-0.0169085	-1.17765	1.7144	0.229457	-2.08155	1.40104	0.149439	-2.0886	0	1	0	0	1	0	0	0
1.72258	-15.299	-9.09422	118.876	72.9864	-10.0302	-5.0174	7.39056	-18.9233	-6.6185	85.4606	91.6936	-40.5606	-16.8604	105.865	208.642	-163.725	-100.467	178.104	-106.348	-65.1224	156.343	117.37	2.32376	1.58205	1.14239	2.56127	1.95847	0.839428	1.50532	0.99676	-2.19829	0.775818	-0.0164033	-1.17782	1.7144	0.229457	-2.08155	1.40104	0.149439	-2.0886	0	1	0	0	1	0	0	0
1.72292	94.9737	0	-114.368	73.2134	-33.2827	0	-0	-68.2289	0	9.00145	12.8042	16.4991	0	-13.5634	208.682	-50.3063	0	-54.7058	-45.5806	0	112.125	81.6659	2.32342	1.58384	1.14293	2.56174	1.95887	0.838978	1.50558	0.996755	-2.19868	0.776148	-0.0170134	-1.1771	1.71753	0.228002	-2.08462	1.40127	0.149419	-2.08866	0	1	0	0	1	0	0	0
1.72325	-15.0745	-8.95261	-49.2525	73.4466	88.5283	0	-29.2852	15.1651	0	-4.48942	-4.8178	-41.9568	-17.4096	-36.8958	208.685	122.033	0	-110.264	175.778	0	-5.08781	-0.784062	2.3231	1.58566	1.14347	2.5622	1.95926	0.838862	1.50584	0.996749	-2.19907	0.776491	-0.0164725	-1.17729	1.71753	0.228002	-2.08462	1.40127	0.149419	-2.08866	0	1	0	0	1	0	0	0
1.72358	94.2146	0	119.005	73.6794	0.209421	0.115423	-58.63	-0	-0	-0	5.03936	16.9451	0	105.99	208.685	0	0	-62.0363	-66.6254	-62.3242	-48.7941	21.9753	2.32278	1.58748	1.144	2.56266	1.95967	0.83841	1.5061	0.996744	-2.19947	0.776816	-0.0170525	-1.17658	1.71753	0.228002	-2.08462	1.40127	0.149419	-2.08866	0	1	0	0	1	0	0	0
1.72392	-14.8356	-8.80274	-114.496	73.9212	16.0303	0	69.4421	-18.6424	-6.54797	-15.0071	-0	-43.331	-17.9482	-13.4524	208.643	70.4755	0	203.609	-106.094	-64.9635	-135.716	-41.4302	2.32247	1.58932	1.14452	2.56312	1.96006	0.838298	1.50636	0.996738	-2.19986	0.777221	-0.0165089	-1.17676	1.72068	0.226539	-2.08769	1.4015	0.149418	-2.08873	0	1	0	0	1	0	0	0
1.72425	93.6704	0	-49.1158	74.1591	-4.20602	0	7.35633	-67.7365	0	-47.7532	-10.692	17.4756	0	-36.9317	208.604	-0	0	179.136	-45.7098	0	-49.4284	-149.79	2.32217	1.59118	1.14502	2.56358	1.96046	0.837851	1.50662	0.996732	-2.20025	0.777593	-0.0171279	-1.17606	1.72068	0.226539	-2.08769	1.4015	0.149418	-2.08873	0	1	0	0	1	0	0	0
1.72458	-14.564	-8.63382	119.058	74.4069	6.87745	0	-0	14.9183	0	85.2215	-39.9883	-44.6427	-18.4597	106.037	208.526	26.3052	0	-54.641	176.206	0	156.775	-48.1485	2.32188	1.59305	1.14552	2.56404	1.96086	0.837739	1.50688	0.996726	-2.20064	0.778019	-0.0166262	-1.17622	1.72068	0.226539	-2.08769	1.4015	0.149418	-2.08873	0	1	0	0	1	0	0	0
1.72492	93.4731	0	-114.624	74.6514	-0	-0	-29.3822	-0	-0	8.98281	91.8382	18.1457	0	-13.3429	208.448	-24.9229	-26.5062	-110.315	-66.5425	-62.2372	112.75	117.428	2.3216	1.59493	1.146	2.56451	1.96127	0.837298	1.50713	0.996721	-2.20103	0.778385	-0.0172451	-1.17554	1.72386	0.225068	-2.09076	1.40173	0.149399	-2.0888	0	1	0	0	1	0	0	0
1.72525	-14.3418	-8.49432	-48.9839	74.9058	-10.0349	-5.01146	-58.7099	-18.3474	-6.47181	-4.49198	12.7647	-46.0442	-19.0063	-36.969	208.339	-163.565	-100.388	-62.5266	-105.8	-64.7804	-5.16387	81.9632	2.32132	1.59683	1.14647	2.56497	1.96167	0.837186	1.50739	0.996715	-2.20143	0.778728	-0.0167374	-1.17573	1.72386	0.225068	-2.09076	1.40173	0.149399	-2.0888	0	1	0	0	1	0	0	0
1.72558	93.0035	0	119.104	75.1606	-33.386	0	69.4674	-67.1849	0	-0	-4.81544	18.7051	0	106.072	208.224	-50.1505	0	202.144	-45.7918	0	-48.8381	-0.814761	2.32105	1.59874	1.14692	2.56543	1.96208	0.836746	1.50765	0.996709	-2.20182	0.779071	-0.0173126	-1.17505	1.72386	0.225068	-2.09076	1.40173	0.149399	-2.0888	0	1	0	0	1	0	0	0
1.72592	-14.1137	-8.3515	-114.743	75.421	88.4506	0	7.3243	14.7272	0	-15.0734	5.02384	-47.4342	-19.5457	-13.2329	208.068	121.972	0	180.066	176.785	0	-135.621	21.929	2.3208	1.60067	1.14735	2.56589	1.96249	0.836635	1.50791	0.996704	-2.20221	0.779431	-0.0167698	-1.17526	1.72706	0.223593	-2.09384	1.40197	0.149396	-2.08887	0	1	0	0	1	0	0	0
1.72625	92.6161	0	-48.8562	75.6826	0.202241	0.111368	-0	-0	-0	-47.8193	-0	19.2874	0	-36.9983	207.918	0	0	-54.5772	-66.4572	-62.1478	-49.5511	-41.5386	2.32054	1.60261	1.14776	2.56636	1.96291	0.836194	1.50817	0.996698	-2.2026	0.779738	-0.0173146	-1.17461	1.72706	0.223593	-2.09384	1.40197	0.149396	-2.08887	0	1	0	0	1	0	0	0
1.72658	-13.8812	-8.20635	119.159	75.9505	16.003	0	-29.4749	-18.0394	-6.39036	85.0496	-10.7132	-48.8037	-20.074	106.132	207.718	70.2411	0	-110.366	-105.463	-64.5701	157.318	-149.696	2.3203	1.60457	1.14815	2.56682	1.96331	0.836086	1.50843	0.996692	-2.20299	0.780118	-0.0167597	-1.17483	1.72706	0.223593	-2.09384	1.40197	0.149396	-2.08887	0	1	0	0	1	0	0	0
1.72692	92.3583	0	-114.845	76.2174	-4.18135	0	-58.781	-66.5795	0	8.96448	-40.0724	19.8978	0	-13.1176	207.523	-0	0	-62.9811	-45.8293	0	113.35	-48.1627	2.32007	1.60654	1.14851	2.56729	1.96373	0.835649	1.50869	0.996687	-2.20338	0.780465	-0.0173143	-1.17418	1.73029	0.222119	-2.09693	1.4022	0.149378	-2.08893	0	1	0	0	1	0	0	0
1.72725	-13.6271	-8.04876	-48.7135	76.4921	6.95099	0	69.4997	14.5726	0	-4.49453	91.8422	-50.1148	-20.576	-37.0129	207.288	26.2734	0	200.799	177.526	0	-5.23921	117.332	2.31984	1.60853	1.14886	2.56775	1.96414	0.835542	1.50895	0.996681	-2.20377	0.780853	-0.0167733	-1.17439	1.73029	0.222119	-2.09693	1.4022	0.149378	-2.08893	0	1	0	0	1	0	0	0
1.72758	92.3697	0	119.247	76.7651	-0	-0	7.29269	-0	-0	-0	12.7289	20.5991	0	106.241	207.054	-25.1674	-26.7798	180.906	-66.3707	-62.0571	-48.8825	82.2715	2.31962	1.61053	1.14918	2.56821	1.96457	0.83511	1.50921	0.996675	-2.20417	0.781213	-0.0173368	-1.17375	1.73029	0.222119	-2.09693	1.4022	0.149378	-2.08893	0	1	0	0	1	0	0	0
1.72792	-13.3885	-7.90057	-114.977	77.0453	-10.0202	-4.99592	-0	-17.7192	-6.30383	-15.1369	-4.81206	-51.4419	-21.0825	-13.0144	206.781	-163.331	-100.264	-54.5155	-105.09	-64.3386	-135.507	-0.845895	2.31941	1.61255	1.14947	2.56868	1.96498	0.835002	1.50947	0.99667	-2.20456	0.781617	-0.0168046	-1.17397	1.73355	0.220644	-2.10002	1.40243	0.149376	-2.089	0	1	0	0	1	0	0	0
1.72825	92.3502	0	-48.6137	77.326	-33.437	0	-29.5627	-65.9283	0	-47.8784	5.01197	21.2706	0	-37.056	206.513	-49.9244	0	-110.416	-45.8278	0	-49.673	21.8829	2.31921	1.61458	1.14975	2.56914	1.96541	0.834572	1.50974	0.996664	-2.20495	0.781988	-0.0173364	-1.17333	1.73355	0.220644	-2.10002	1.40243	0.149376	-2.089	0	1	0	0	1	0	0	0
1.72858	-13.1396	-7.74661	119.257	77.6146	88.5283	0	-58.8431	14.4432	0	84.8942	-0	-52.7348	-21.5727	106.266	206.204	122.065	0	-63.3949	178.385	0	157.863	-41.6456	2.31902	1.61662	1.14999	2.56961	1.96583	0.834462	1.51	0.996658	-2.20534	0.782398	-0.0167856	-1.17358	1.73355	0.220644	-2.10002	1.40243	0.149376	-2.089	0	1	0	0	1	0	0	0
1.72892	92.4896	0	-115.083	77.9	0.197256	0.108527	69.544	-0	-0	8.94728	-10.7159	21.9828	0	-12.9034	205.9	0	0	199.577	-66.2825	-61.9647	113.978	-149.532	2.31883	1.61868	1.15021	2.57008	1.96626	0.834031	1.51026	0.996652	-2.20573	0.781244	-0.0189533	-1.17439	1.73684	0.219173	-2.10313	1.40265	0.149311	-2.08907	0	1	0	0	1	0	0	0
1.72925	-12.9114	-7.60495	-48.4875	78.1897	15.9693	0	7.26172	-17.3915	-6.2138	-4.49695	-40.1029	-54.0654	-22.0759	-37.0742	205.476	69.9948	0	181.645	-104.685	-64.0871	-5.32446	-48.0979	2.31865	1.62076	1.1504	2.57052	1.96671	0.834553	1.51052	0.996646	-2.20612	0.782577	-0.0174267	-1.17296	1.73684	0.219173	-2.10313	1.40265	0.149311	-2.08907	0	1	0	0	1	0	0	0
1.72958	92.4993	0	119.332	78.4963	-4.15888	0	-0	-65.2402	0	-0	91.9933	22.6189	0	106.363	205.201	-0	0	-54.4572	-45.7947	0	-48.9392	117.401	2.31849	1.62285	1.15057	2.57101	1.96716	0.834145	1.51078	0.99664	-2.20651	0.782594	-0.0186447	-1.17265	1.73684	0.219173	-2.10313	1.40265	0.149311	-2.08907	0	1	0	0	1	0	0	0
1.72992	-12.6608	-7.45046	-115.223	78.8051	7.01984	0	-29.6461	14.3281	0	-15.2049	12.6918	-55.337	-22.5529	-12.8054	204.889	26.2413	0	-110.464	179.35	0	-135.407	82.5608	2.31833	1.62495	1.1507	2.57149	1.96763	0.834062	1.51104	0.996634	-2.2069	0.782918	-0.0185215	-1.17251	1.74015	0.217706	-2.10625	1.40286	0.149274	-2.08915	0	1	0	0	1	0	0	0
1.73025	92.759	0	-48.4016	79.1167	-0	-0	-58.8952	-0	-0	-47.9502	-4.80823	23.3312	0	-37.1236	204.606	-25.4134	-27.0554	-63.7674	-66.1923	-61.8702	-49.814	-0.877227	2.31818	1.62707	1.15081	2.57198	1.96812	0.833719	1.5113	0.996627	-2.20729	0.783019	-0.0191152	-1.17193	1.74015	0.217706	-2.10625	1.40286	0.149274	-2.08915	0	1	0	0	1	0	0	0
1.73058	-12.4295	-7.3076	119.327	79.4371	-10.0372	-4.99606	69.5995	-17.1085	-6.13893	84.7118	5.00114	-56.6394	-23.04	106.367	204.288	-163.22	-100.215	198.492	-104.379	-63.8952	158.345	21.8372	2.31804	1.62921	1.15089	2.57247	1.96861	0.833607	1.51156	0.996622	-2.20768	0.783419	-0.017829	-1.17202	1.74015	0.217706	-2.10625	1.40286	0.149274	-2.08915	0	1	0	0	1	0	0	0
1.73092	92.9344	0	-115.345	79.7522	-33.5655	0	7.23204	-64.6906	0	8.9312	-0	23.9769	0	-12.7019	203.944	-49.814	0	182.286	-45.8966	0	114.617	-41.7528	2.31791	1.63136	1.15094	2.57297	1.96908	0.83311	1.51182	0.996616	-2.20808	0.782992	-0.0175441	-1.17185	1.74349	0.216245	-2.10937	1.40305	0.149237	-2.08922	0	1	0	0	1	0	0	0
1.73125	-12.2053	-7.16903	-48.2971	80.065	88.3689	0	-0	14.1414	0	-4.49849	-10.7437	-57.9513	-23.5283	-37.1525	203.457	121.929	0	-54.4058	179.935	0	-5.40818	-149.459	2.31778	1.63352	1.15097	2.57344	1.96951	0.833004	1.51208	0.99661	-2.20847	0.783875	-0.0164578	-1.17245	1.74349	0.216245	-2.10937	1.40305	0.149237	-2.08922	0	1	0	0	1	0	0	0
1.73158	93.0807	0	119.38	80.3685	0.188967	0.103873	-29.7246	-0	-0	-0	-40.2069	24.5833	0	106.427	202.948	0	0	-110.508	-66.0967	-61.7692	-48.9915	-48.1338	2.31765	1.63569	1.15097	2.57391	1.96995	0.832572	1.51235	0.996605	-2.20886	0.783882	-0.0167012	-1.17198	1.74349	0.216245	-2.10937	1.40305	0.149237	-2.08922	0	1	0	0	1	0	0	0
1.73192	-11.9505	-7.01284	-115.444	80.6771	15.9429	0	-58.9389	-16.8289	-6.06454	-15.273	91.9424	-59.1766	-23.9792	-12.5941	202.397	69.7782	0	-64.0972	-104.066	-63.6991	-135.306	117.245	2.31754	1.63788	1.15095	2.57438	1.97037	0.832464	1.51261	0.996599	-2.20925	0.784726	-0.0159976	-1.17234	1.74686	0.214789	-2.11251	1.40324	0.149237	-2.08928	0	1	0	0	1	0	0	0
1.73225	93.544	0	-48.1668	80.9794	-4.13746	0	69.6705	-64.1451	0	-48.021	12.6601	25.307	0	-37.1663	201.852	-0	0	197.549	-46.0148	0	-49.9615	82.8755	2.31743	1.64009	1.15091	2.57484	1.9708	0.832092	1.51287	0.996594	-2.20964	0.785305	-0.0165752	-1.17168	1.74686	0.214789	-2.11251	1.40324	0.149237	-2.08928	0	1	0	0	1	0	0	0
1.73258	-11.7502	-6.88883	119.477	81.2907	7.0864	0	7.20254	13.9714	0	84.5288	-4.80295	-60.5131	-24.4725	106.537	201.301	26.2089	0	182.832	180.499	0	158.806	-0.908969	2.31733	1.64231	1.15083	2.57531	1.97123	0.831974	1.51313	0.996588	-2.21003	0.786206	-0.0161642	-1.17183	1.74686	0.214789	-2.11251	1.40324	0.149237	-2.08928	0	1	0	0	1	0	0	0
1.73292	93.6313	0	-115.566	81.6011	-0	-0	-0	-0	-0	8.91679	4.99523	25.8261	0	-12.4937	200.774	-25.6568	-27.3282	-54.3631	-65.994	-61.6609	115.269	21.7919	2.31723	1.64454	1.15074	2.57579	1.97167	0.831604	1.51339	0.996583	-2.21042	0.786784	-0.0166389	-1.17121	1.75025	0.21334	-2.11566	1.40344	0.149222	-2.08933	0	1	0	0	1	0	0	0
1.73325	-11.5272	-6.75173	-48.0695	81.9182	-10.0363	-4.98734	-29.7996	-16.5509	-5.99003	-4.49975	-0	-61.7817	-24.9362	-37.2006	200.238	-163.043	-100.126	-110.552	-103.747	-63.4992	-5.49289	-41.8565	2.31714	1.64678	1.15062	2.57626	1.97211	0.831475	1.51366	0.996577	-2.21081	0.787615	-0.0161065	-1.17151	1.75025	0.21334	-2.11566	1.40344	0.149222	-2.08933	0	1	0	0	1	0	0	0
1.73358	93.9578	0	119.522	82.2282	-33.6362	0	-58.9765	-63.5897	0	-0	-10.7552	26.4393	0	106.589	199.706	-49.6431	0	-64.3874	-46.1224	0	-49.0419	-149.329	2.31706	1.64904	1.15047	2.57674	1.97257	0.831067	1.51392	0.996572	-2.2112	0.787936	-0.0166366	-1.1711	1.75025	0.21334	-2.11566	1.40344	0.149222	-2.08933	0	1	0	0	1	0	0	0
1.73392	-11.2905	-6.60687	-115.688	82.5504	88.3578	0	69.7515	13.8212	0	-15.3377	-40.2588	-62.9859	-25.3729	-12.3947	199.154	121.969	0	196.745	181.093	0	-135.257	-48.1009	2.31699	1.65132	1.15031	2.57722	1.97302	0.830942	1.51418	0.996567	-2.21159	0.788445	-0.0160661	-1.17147	1.75366	0.211897	-2.11882	1.40366	0.149217	-2.0894	0	1	0	0	1	0	0	0
1.73425	94.4397	0	-47.977	82.867	0.182773	0.100379	7.17389	-0	-0	-48.0807	92.0168	27.1505	0	-37.2349	198.613	0	0	183.281	-65.8896	-61.551	-50.0782	117.244	2.31692	1.6536	1.15012	2.57771	1.97349	0.83054	1.51444	0.996561	-2.21198	0.788613	-0.0163884	-1.17101	1.75366	0.211897	-2.11882	1.40366	0.149217	-2.0894	0	1	0	0	1	0	0	0
1.73458	-11.0811	-6.47811	119.566	83.1865	15.91	0	-0	-16.2644	-5.91171	84.3708	12.6262	-64.2467	-25.83	106.641	198.03	69.5467	0	-54.3285	-103.401	-63.2828	159.344	83.166	2.31686	1.6559	1.14992	2.57819	1.97395	0.830428	1.51471	0.996556	-2.21237	0.789012	-0.0156698	-1.17152	1.75366	0.211897	-2.11882	1.40366	0.149217	-2.0894	0	1	0	0	1	0	0	0
1.73492	94.6635	0	-115.797	83.5005	-4.11805	0	-29.8662	-62.9997	0	8.90186	-4.79707	27.7334	0	-12.2929	197.448	-0	0	-110.601	-46.1997	0	115.768	-0.940564	2.3168	1.65822	1.1497	2.57868	1.97442	0.830016	1.51497	0.996551	-2.21276	0.78909	-0.0159437	-1.1711	1.7571	0.210461	-2.122	1.40386	0.149197	-2.08946	0	1	0	0	1	0	0	0
1.73525	-10.8679	-6.34736	-47.8703	83.8196	7.14779	0	-59.0006	13.6977	0	-4.50101	4.99064	-65.4805	-26.274	-37.2571	196.834	26.1768	0	-64.6043	181.788	0	-5.49931	21.7474	2.31676	1.66054	1.14946	2.57916	1.97487	0.829916	1.51523	0.996546	-2.21315	0.789526	-0.0150759	-1.17163	1.7571	0.210461	-2.122	1.40386	0.149197	-2.08946	0	1	0	0	1	0	0	0
1.73558	94.9688	0	119.643	84.1333	-0	-0	69.8614	-0	-0	-0	-0	28.3341	0	106.729	196.215	-25.9012	-27.6026	196.175	-65.7829	-61.4387	-48.9764	-41.961	2.31671	1.66289	1.1492	2.57964	1.97534	0.829497	1.5155	0.99654	-2.21354	0.788138	-0.0170262	-1.17257	1.7571	0.210461	-2.122	1.40386	0.149197	-2.08946	0	1	0	0	1	0	0	0
1.73592	-10.6522	-6.21539	-115.912	84.4389	-10.0185	-4.97022	7.14519	-15.9693	-5.82953	-15.3992	-10.7725	-66.6958	-26.7091	-12.1943	195.475	-162.8	-99.9957	183.548	-103.025	-63.0484	-135.258	-149.218	2.31667	1.66524	1.14894	2.5801	1.97582	0.830032	1.51576	0.996535	-2.21393	0.789803	-0.0154836	-1.17113	1.76056	0.209028	-2.12518	1.40405	0.149146	-2.08953	0	1	0	0	1	0	0	0
1.73625	95.324	0	-47.7719	84.7661	-33.6679	0	-0	-62.3708	0	-48.1344	-40.3274	28.954	0	-37.287	194.917	-49.4094	0	-54.3064	-46.2424	0	-50.1619	-48.0852	2.31664	1.66761	1.14865	2.58059	1.97631	0.829626	1.51602	0.996529	-2.21432	0.789851	-0.016673	-1.17073	1.76056	0.209028	-2.12518	1.40405	0.149146	-2.08953	0	1	0	0	1	0	0	0
1.73658	-10.408	-6.06709	119.7	85.0963	88.4863	0	-29.945	13.5956	0	84.2346	92.0499	-67.8135	-27.1031	106.798	194.344	122.122	0	-110.685	182.598	0	159.969	117.202	2.31662	1.66999	1.14836	2.5811	1.97681	0.82951	1.51629	0.996524	-2.21471	0.790199	-0.0165568	-1.17067	1.76056	0.209028	-2.12518	1.40405	0.149146	-2.08953	0	1	0	0	1	0	0	0
1.73692	95.9934	0	-116.029	85.4216	0.178529	0.0979603	-59.0533	-0	-0	8.88723	12.5931	29.7008	0	-12.0978	193.807	0	0	-64.8175	-65.6749	-61.3251	116.111	83.456	2.31661	1.67238	1.14805	2.58162	1.97734	0.829159	1.51655	0.996518	-2.2151	0.790259	-0.0170929	-1.17018	1.76405	0.207602	-2.12837	1.40422	0.14909	-2.08959	0	1	0	0	1	0	0	0
1.73725	-10.2114	-5.94669	-47.6836	85.7507	15.8719	0	69.9191	-15.6959	-5.75449	-4.50183	-4.79032	-69.0456	-27.5411	-37.32	193.248	69.3006	0	195.65	-102.689	-62.8376	-5.4332	-0.972454	2.3166	1.67479	1.14773	2.58214	1.97787	0.829021	1.51681	0.996513	-2.21549	0.790799	-0.0158654	-1.17048	1.76405	0.207602	-2.12837	1.40422	0.14909	-2.08959	0	1	0	0	1	0	0	0
1.73758	96.2546	0	119.742	86.0695	-4.10093	0	7.11733	-61.8043	0	-0	4.98866	30.2351	0	106.857	192.656	-0	0	183.706	-46.3447	0	-48.8035	21.7032	2.3166	1.67721	1.14741	2.58266	1.97838	0.828562	1.51708	0.996508	-2.21588	0.790041	-0.0153132	-1.17053	1.76405	0.207602	-2.12837	1.40422	0.14909	-2.08959	0	1	0	0	1	0	0	0
1.73792	-10.0153	-5.82671	-116.132	86.3873	7.20397	0	-0	13.4626	0	-15.4616	-0	-70.2655	-27.9722	-12.0003	191.951	26.1454	0	-54.2981	183.241	0	-135.14	-42.0642	2.3166	1.67964	1.14708	2.58316	1.97886	0.828484	1.51734	0.996503	-2.21627	0.791597	-0.01426	-1.17014	1.76757	0.206179	-2.13157	1.40438	0.149075	-2.08964	0	1	0	0	1	0	0	0
1.73825	96.5269	0	-47.5814	86.7025	-0	-0	-30.0168	-0	-0	-48.1946	-10.7758	30.7667	0	-37.341	191.279	-26.1459	-27.8776	-110.77	-65.5627	-61.2069	-50.2954	-149.051	2.31661	1.68208	1.14675	2.58367	1.97933	0.828161	1.5176	0.996498	-2.21666	0.792547	-0.0149058	-1.16957	1.76757	0.206179	-2.13157	1.40438	0.149075	-2.08964	0	1	0	0	1	0	0	0
1.73858	-9.81697	-5.70571	119.818	87.0215	-10.0164	-4.96093	-59.092	-15.4235	-5.67907	84.0892	-40.3575	-71.4571	-28.391	106.955	190.621	-162.618	-99.9022	-64.978	-102.346	-62.6223	160.458	-48.0063	2.31662	1.68454	1.14642	2.58418	1.97981	0.827986	1.51787	0.996493	-2.21705	0.79296	-0.0147124	-1.16953	1.76757	0.206179	-2.13157	1.40438	0.149075	-2.08964	0	1	0	0	1	0	0	0
1.73892	96.8734	0	-116.262	87.3395	-33.7485	0	70.0016	-61.2323	0	8.87506	92.1956	31.3426	0	-11.9125	189.991	-49.2366	0	195.304	-46.4447	0	116.764	117.289	2.31664	1.68701	1.14608	2.58471	1.98031	0.827617	1.51813	0.996488	-2.21744	0.793405	-0.0151559	-1.16961	1.7711	0.204758	-2.13478	1.40454	0.149054	-2.08966	0	1	0	0	1	0	0	0
1.73925	-9.61378	-5.58212	-47.5179	87.6635	88.4934	0	7.08965	13.3425	0	-4.50237	12.5589	-72.6375	-28.8054	-37.386	189.338	122.13	0	183.749	183.894	0	-5.53063	83.7237	2.31666	1.68949	1.14574	2.58524	1.98082	0.827466	1.5184	0.996483	-2.21783	0.794437	-0.0145121	-1.16994	1.7711	0.204758	-2.13478	1.40454	0.149054	-2.08966	0	1	0	0	1	0	0	0
1.73958	97.3269	0	119.824	87.9803	0.172704	0.094679	-0	-0	-0	-0	-4.78344	31.9448	0	106.979	188.685	0	0	-54.2995	-65.4476	-61.0854	-48.8717	-1.00438	2.31669	1.69198	1.14541	2.58578	1.98135	0.827091	1.51866	0.996478	-2.21822	0.794082	-0.0144104	-1.16972	1.7711	0.204758	-2.13478	1.40454	0.149054	-2.08966	0	1	0	0	1	0	0	0
1.73992	-9.37902	-5.44055	-116.377	88.2968	15.8378	0	-30.08	-15.1448	-5.60061	-15.5288	4.98817	-73.6895	-29.169	-11.8222	187.967	69.0736	0	-110.843	-101.977	-62.3908	-135.045	21.66	2.31672	1.69448	1.14508	2.58631	1.98185	0.826965	1.51893	0.996474	-2.21861	0.794479	-0.0135796	-1.17037	1.77466	0.203337	-2.138	1.40472	0.149039	-2.08969	0	1	0	0	1	0	0	0
1.74025	98.1436	0	-47.4365	88.6021	-4.08539	0	-59.115	-60.6311	0	-48.2656	-0	32.7527	0	-37.4155	187.256	-0	0	-65.0905	-46.5173	0	-50.4358	-42.1679	2.31676	1.69699	1.14476	2.58684	1.98237	0.826547	1.51919	0.996469	-2.219	0.793773	-0.0135557	-1.17076	1.77466	0.203337	-2.138	1.40472	0.149039	-2.08969	0	1	0	0	1	0	0	0
1.74058	-9.18911	-5.32515	119.872	88.9094	7.25644	0	70.1159	13.2429	0	83.9185	-10.7971	-74.8513	-29.5759	107.043	186.468	26.1141	0	195.136	184.645	0	160.917	-148.95	2.3168	1.69952	1.14444	2.58736	1.98286	0.826433	1.51946	0.996465	-2.21939	0.794113	-0.0124995	-1.1714	1.77466	0.203337	-2.138	1.40472	0.149039	-2.08969	0	1	0	0	1	0	0	0
1.74092	98.5749	0	-116.488	89.2045	-0	-0	7.06214	-0	-0	8.86343	-40.4401	33.3706	0	-11.7322	185.677	-26.3884	-28.1505	183.702	-65.3305	-60.962	117.387	-47.9932	2.31684	1.70206	1.14414	2.58788	1.98336	0.82607	1.51972	0.99646	-2.21979	0.792625	-0.01431	-1.17263	1.77824	0.201917	-2.14123	1.40483	0.148968	-2.08973	0	1	0	0	1	0	0	0
1.74125	-9.00474	-5.21311	-47.3586	89.4913	-10.0059	-4.94745	-0	-14.8882	-5.5296	-4.50262	92.2045	-76.007	-29.9801	-37.4432	184.79	-162.404	-99.7893	-54.3115	-101.652	-62.1867	-5.6029	117.226	2.31688	1.7046	1.14385	2.58837	1.98388	0.826627	1.51999	0.996456	-2.22018	0.794887	-0.0123534	-1.1712	1.77824	0.201917	-2.14123	1.40483	0.148968	-2.08973	0	1	0	0	1	0	0	0
